review_id,user_id,product_id,rating,review_text,sentiment,verified_purchase,review_date
R31N2G7JM14SRP,U00528,B0CLQ8TV53,5.0,bought pair jean husband christmas wear jean winter needed life ordered size jean fit point said soo comfortable new favorite,0.3590909090909091,True,2025-01-27
R25UTZ1RWR3IQD,U00840,B0CLQ8TV53,5.0,cant believe quality jean saw price ive wearing jean different color year go jean extremely comfortable around waste spot come sizing wont regret purchase,0.0666666666666666,True,2024-12-28
R1FMIU14YN5ZIK,U01845,B0CLQ8TV53,5.0,softest jean ive work long time buying pair,-0.05,True,2025-03-03
R2DKWFOOTMQVLE,U02154,B0CLQ8TV53,5.0,great active person love stretch waste,0.2416666666666667,True,2025-03-08
R3RXUC1GCT6YOP,U02634,B0BQHVRH11,5.0,stylish good fit stretchy,0.5333333333333333,True,2025-02-21
R39TDDYDX3AWFV,U02237,B0BQHVRH11,5.0,liked enough buy pair black grey slim fit material jeanscratchy type flap back pocketsigliberationnation,0.1305555555555555,True,2025-02-27
R1V7N14C58ISGC,U02659,B0BQHVRH11,4.0,waist fit accurately good fit tight around thigh one may issue tight around thigh best size waist altered size,0.3571428571428571,True,2025-02-26
R24045IFSJRDMT,U01979,B0BQHVRH11,5.0,look good feel great excellent quality,0.8333333333333334,True,2025-01-14
R1ASE8DJP6SSZR,U00237,B0BQHVRH11,1.0,bad design rivet come button zipper break pocket suited year old hand,-0.3,True,2025-03-01
RX0G1XENIFWBB,U01351,B0BQHVRH11,5.0,great fit,0.6000000000000001,True,2025-03-06
R1OFKN03P9ZF0J,U02693,B0BQHVRH11,3.0,first goodthe fabric stretchy super comfortable pant fit skinny cling skin well without bothersome fabric stretch moved fabric awesome would excellent social dancing bachata salsa etc grey color superbthe bad least mefront pocket small maybe way prevent bulky item small pocket help keep front looking flat good keep phone key battery also coin pocket right side didnt carry much maybe could youthe side leg pocket could use button velcro something help keep content secure back pocket flap pocket lend air trust keep thing got ta wonder flap would hold well several way cycle roadbelt loop small regular size belt spend couple minute trying fit one belt noreturned pant really wanted like nope,0.157390873015873,True,2024-04-19
R3P9P1I1WYDHGI,U02240,B0BQHVRH11,5.0,tight kid,-0.178571429,True,2025-03-04
R325179OPZ9QFX,U01189,B0BQHVRH11,4.0,idk pant always huge problem pant jean could never find pair fit waist ankle pant hell yeh fit perfect thats bought,0.55,True,2025-01-28
R30X0LBR8PZUTS,U00277,B0D98NLXK8,5.0,great fit solid fabric look great price attractive well,0.5599999999999999,True,2025-02-25
R32V24ZJ8Z51X0,U01589,B0D98NLXK8,5.0,durable comfy great fit great value good working,0.675,True,2025-01-20
R3L9RVY8HQQ3OS,U02139,B0D98NLXK8,5.0,hard find inch waist longer store fit well happy glad find size good durable jean good price ordered dark blue called lawrence light blue called jones prime shipping dec,0.3058333333333333,True,2025-01-20
RCITLTPKB4PK2,U00203,B0D98NLXK8,4.0,go wrong lee jean fit loosely like way like jean waist fit exactly way fit without wear belt length inch longer normal wear length recommend go inch shorter norm,0.1461538461538461,True,2025-01-27
RFB9YTZ7UKORL,U01575,B0D98NLXK8,5.0,comfortable affordable dependable pair last forever,0.2,True,2025-02-18
R7REVPA3V5PXB,U02858,B0D98NLXK8,5.0,fit accurate quality great order,0.5333333333333333,True,2025-01-30
R310P2LDH6KJPQ,U00316,B0D98NLXK8,3.0,gave star happy quality however fit awful lose baggy dont like skinny buti dont like super baggy either usually loose fit work fine normal weight body weight skinny might loose would kept fit better,0.2041958041958042,True,2025-01-27
RQVP9SGBSIHCO,U02996,B0D98NLXK8,5.0,good quality well made run true size,0.5249999999999999,True,2025-02-16
R2H6QH4X5G39UW,U00819,B0D98NLXK8,5.0,much better cheaper rustler jean actually correct size bought another pair straight away,0.2333333333333333,True,2025-03-04
R3SII05DPI9YXF,U02859,B0D98NLXK8,5.0,jean incredibly comfortable ive trying find loose fit jean find comfortable im work give plenty room thigh leg comfortable pair jean ive ever worn wish two color would buy every single style,0.2419413919413919,True,2025-02-03
R3NAZ1NPDZIEMC,U02963,B07H12JDN6,5.0,husband love jean farmer climbing equipment stretch comfortable jean ever ordered two pair fit u good quality good,0.54,True,2025-02-24
R2Q5MZ8KJ671W6,U01047,B07H12JDN6,5.0,prefer comfortable fit rather slimmer style bootcut jean excellent choice fit feel immediately comfortable upon wearing length ideal pairing western boot ordered size length highly recommend lee jean intend purchase additional pair future,0.4066666666666667,True,2025-02-17
R1PURKHRTLQTCY,U02358,B07H12JDN6,5.0,said go size ordered x fit perfect love stretch great value great looking jean,0.7,True,2024-12-19
R3F6GUOVIA2D4A,U02632,B07H12JDN6,5.0,ive bought pair type lee jean different cut made perfect without issue wear daily work done two plus year also wear around property working thing im easy clothes dont separate work clothes going clothes im wearing something need done oh well ive read people complaining ripping holding experience hold fine ive got couple hole pair fault one ripped gotten bigger weld climb tractor carry side go offroading held everything youre wanting good fit comfortable jean youve found buying boot cut tonight like straight cut,0.355,True,2024-08-23
R16J6LXFX4X5RA,U01516,B07H12JDN6,5.0,lee boot cut jean great fit great feel great body plus look damn good ive suddenly become forevercustomer lee,0.5833333333333334,True,2025-01-07
RNGRCX75ZUPFW,U01642,B07H12JDN6,5.0,compared tpjs perfect jean sold online like better made better stretch breathe fit better cheaper tpjs,0.58,True,2025-02-07
R2XFKV8F5XDWMS,U01254,B07H12JDN6,5.0,love jean motion waist band great like jean waist band doesnt give fit perfect jean last long time th pair different color,0.3785714285714286,True,2025-03-08
RO2Z8ANIM1EY4,U01916,B07H12JDN6,5.0,ridiculously comfortable great price move dont feel like im restricted mobility absolutely crazy em month though cant yet attest durability wear prematurely ill update review otherwise theyre amazing,0.14,True,2025-02-15
R9E6VZMR8V29V,U02356,B07H12JDN6,5.0,son favorite pant stretchy soft thick high quality,0.1149999999999999,True,2025-03-08
RZO3L0WWNARZB,U02456,B07H12JDN6,5.0,probably give great review like stock looking replace jean phenomenal keep half dozen closet perfect condition another pair work keep color pretty well slight stretching quality havent worn another brand style blue jean last year,0.2770833333333333,True,2025-01-22
RA5GPKPJS96SW,U02198,B0CBL2WWBG,5.0,purchased may type jean like people today become one best well made durable cotton feel thin stretchy type fabric use many jean still comfortable feel casual look rise low high tight hipsbutt area tapper leg skinny jean tight leg still loose feel like wearing jean everyday anywhere,0.0478121878121878,True,2025-03-02
R2NTVB39KIU3LA,U01111,B0CBL2WWBG,5.0,liked lee jean quite awhile seem fit better brand good thick denim ton color reasonable price cheapest jean work,0.35,True,2025-01-18
R17RW7N0WMB6VD,U01604,B0CBL2WWBG,4.0,casual attire dont want wear work jean want look nicer,-0.5,True,2025-01-08
R1JCEL6ILMGOUP,U00101,B0CBL2WWBG,5.0,always find size need im shopping amazon also value great shipping always fast product always expected find much easier trying navigate retail store find usually find size quality want comfort great functionality fit always accurate,0.30625,True,2025-02-18
R22CJ0WBNTW19,U02784,B0CBL2WWBG,5.0,bought son request christmas said buy australia great fit surprised find exact one usa like fit price tell last age hasnt yet pair wore,0.325,True,2025-01-17
R3U299WO6OF99S,U01330,B0CBL2WWBG,5.0,jean good fit comfortable,0.5,True,2025-03-02
R1WH1CXCBQH51K,U02111,B0CBL2WWBG,5.0,liked quality color match picture overall good thing note fabric bit thin,0.2249999999999999,True,2025-02-07
R2TE03LJZVNE7C,U01755,B0CBL2WWBG,3.0,guess say leg straight didnt know meant people like tight leg good didnt like also think run bit small waist ordered small,0.0442857142857142,True,2025-02-11
R2KRNEVYTJOR4Z,U02813,B0CBL2WWBG,4.0,excelente producto tela color calidad lo malo que e que e muy ajustado aprieta en la piernas,0.0,True,2025-03-04
R3KF4W2N1HDQV3,U01818,B0CBL2WWBG,5.0,lee apparently ship color straight leg instead legendary straight leg legendary cut slightly tighter around thigh bought hero color proper legendary cut,0.4104166666666667,True,2025-02-17
R3VGP68GDQ4CDX,U02554,B098QPTCF8,5.0,good slim fit theyve lasted soo long far good,0.37,True,2025-02-14
RWNXR7HYI1RI4,U01104,B098QPTCF8,5.0,definitely favorite pair jean moment definitely top three ive ever owned fit great love look exactly looking complaint would could softer theyre jean want,0.3785714285714286,True,2024-11-05
R3NEAZ2K3XZD5I,U02324,B098QPTCF8,5.0,nice pant hate ended small still given five star ordering bigger size,-0.1125,True,2024-11-13
R1BN1IL8QIM9GO,U01585,B098QPTCF8,4.0,pant material stretch cotton like also look pretty accurate picture believe look pretty dope im slightly chunky tall youre similar body type mine know jean kinda hard fit well one complaint would theyre bit skinnier imagined know theyre slim fit theyre probably skinniest pant theyre tight waist bit tight thigh calf,0.0531385281385281,True,2025-02-24
R1N8HBGWRPW5D,U00790,B098QPTCF8,5.0,amazingly well fit first pair pant didnt force sag wear comfortable fit exact size im shocked,0.2285714285714285,True,2025-02-08
R3M6N28S3DCTA8,U02779,B098QPTCF8,5.0,liked good color fit well,0.5666666666666665,True,2025-02-19
R1WNY3D4Z87Q2C,U02219,B098QPTCF8,3.0,fond pant button comfortable,0.4,True,2025-02-22
R2LTHE7LWK9Z4M,U00989,B098QPTCF8,5.0,love look,0.5,True,2025-03-08
R3M94O5IJRB1G4,U00016,B098QPTCF8,4.0,wish offered straight red,0.1,True,2025-02-23
R1SESU4LOMWZBZ,U02544,B098QPTCF8,5.0,nice,0.6,True,2025-03-06
RJYT2S1BO5CPE,U01822,B09GK5CYD7,5.0,star look great feel great fit amazingly awesome jean definitely purchasing soon possible amazing feel around great,0.55,True,2025-02-17
R1BK251S21RO0W,U00632,B09GK5CYD7,5.0,nice jean fit perfectly right amount stretch comfortable nice looking fit cant beat quality price style nice like much decided buy pair definitely brand style ill keep watch list,0.2985714285714286,True,2024-11-15
RQDKGZPPQ502Z,U00825,B09GK5CYD7,5.0,style jean look good jean look like picture color good go everything wear price good jean comfortable,0.6249999999999999,True,2025-01-22
RB2W4E05J0QRC,U01618,B09GK5CYD7,5.0,unbelievable price fit bit looser expected look great comfortable ill ordering another pair immediately,0.125,True,2025-01-23
R1FLMH8OVJRJJR,U00489,B09GK5CYD7,4.0,comfortable good size match normally wear,0.4166666666666667,True,2024-03-20
RME4XVYC8VZGJ,U00208,B09GK5CYD7,5.0,good jean like much,0.4499999999999999,True,2025-02-21
R1V247CR9WMEYU,U02225,B09GK5CYD7,5.0,nice designer jean comfortable,0.5,True,2025-02-26
RBDQ8GRI5SUZD,U00244,B09GK5CYD7,5.0,comfy run little big,-0.09375,True,2025-02-23
R25U9SW2HTNA8R,U02351,B09GK5CYD7,5.0,well made fit really well wish jean made way,0.3,True,2025-03-04
R1LEAHOYO972WS,U00577,B09GK5CYD7,5.0,fit great comfortable really stretchy definitely must,0.36,True,2025-03-04
R2AZ4SXBMPTXOR,U01709,B0C9CPWWR1,5.0,love jean,0.5,True,2025-03-06
R18WZ0ONGZFJ3D,U00343,B0C9CPWWR1,5.0,bought similar son surprise still intact even rip flattering comfy fit great value price,0.4000000000000001,True,2025-01-07
REOSOZRC248E0,U01574,B0C9CPWWR1,5.0,didnt like didnt dislike item fit perfect look good,0.6999999999999998,True,2025-02-10
R1Y4FNU7PJ2HRJ,U01642,B0C9CPWWR1,4.0,first thing note fabric doesnt much spandex dont expect something stretchy usual skinny jean fit true size thicker fabric make wonderfully durable even preripped section color nice solid exactly shown pant comfortable also one thing keep mindthe topmost rip slightly higher bottom pocket pouch wear boxer boxer brief underwear show top rip mindful wear underneath overall great quality cost,0.3166666666666666,True,2024-12-16
R30RJECJ8E6VUV,U00543,B0C9CPWWR1,5.0,great fabric stiching good jean price,0.75,True,2025-03-01
RDKAZ2USLAAJB,U00031,B0C9CPWWR1,1.0,pant fit long didnt tell choose length,0.175,True,2025-02-09
R1GHR197U0GV3U,U00406,B0C9CPWWR1,3.0,nice quality ran little small,0.0541666666666666,True,2024-08-01
R1PRYHPWT26G5O,U01715,B0C9CPWWR1,5.0,bought gift teenager price fair quality good kid love jean im happy purchase,0.675,True,2025-01-04
R3EOSS8QELM47I,U01322,B0C9CPWWR1,5.0,first pair pant really jean,0.225,True,2025-03-04
RZPZ7FW2X2UWR,U01460,B07BHKQ8SM,5.0,hold onto belt gentlemenbecause lee men extreme motion athletic taper jean redefine pant game youve ever wished jean keep active lifestyle marathon couch session look jean like best buddy ready support thick thin snack betweenlets kick thing comfort factor crafted unique blend cotton spandex jean provide perfect amount stretch seriously feel like tailormade every move whether youre squatting tie shoe reaching last slice pizza jean wont hold back like cake eating toowithout tight waistband getting waynext athletic taper fit total gamechanger finally jean cater u actually lifted weight point life say goodbye baggy knee hello sleek silhouette flatters figure youll look sharp enough make salad jealous whether youre hitting gym grabbing drink friendsand let forget pocket jean enough space essentialsphone wallet key maybe even snack two never know hunger might strikein short lee men extreme motion athletic taper jean jean never knew needed never want take stylish functional ohsocomfy theyre musthave guy looking elevate wardrobe without sacrificing comfort get ready strut stuff denim move youlike dance partner know best move,0.105731922398589,True,2024-10-25
RQ8M34ULUMCR5,U01306,B098KXZG2Z,5.0,lee men legendary slim straight jean new goto pair slim fit modern stylish without tight theyre incredibly comfortable allday wear material feel durable yet soft right amount stretch easy movement love versatile arethey work great casual outing dressing nice shirt quality impressive especially price hold well washing highly recommend jean anyone looking great fit timeless style,0.3618419913419913,True,2024-12-30
R2HH6BA67573ZU,U01842,B098KXZG2Z,5.0,typical lee high quality great fit value,0.2983333333333333,True,2025-03-01
R1335XWSD0P8F9,U02804,B098KXZG2Z,5.0,lee jean feel fit like year ago high school ultra skinny jean bit tapered leg look like wearing depends seat rotate pair week work color doesnt fade yet imagine dip back pocket might get ring true size always look great throw sport jacket saturday night pretty much event suit reason spend fake imported trendy brand name material feel like dad jean,0.2511111111111111,True,2025-02-16
R260F6ZTNYMU7B,U02075,B098KXZG2Z,4.0,great price product good delivery would buy another pair delivery date far future weekstherefore lose one star jean good wearer fat butt slim fitting jean,0.4666666666666666,True,2025-01-22
R2SH7M1ZZPW83Q,U01665,B098KXZG2Z,5.0,fit look good,0.55,True,2025-03-02
R3MA9IY2SD6XQY,U01138,B098KXZG2Z,5.0,great jean price really goodi finally found true size waist long excellent fit,0.3857142857142857,True,2025-02-08
R28WF6QJDNWFFH,U01354,B098KXZG2Z,5.0,width size perfect fit jean feel quality similar image,0.4666666666666666,True,2025-01-29
R3UV5077YDKUD8,U02045,B098KXZG2Z,3.0,first look ok pulling front tag put tag right front next fly ripped bit visible area new jeansif getting measurement levi beware longer,0.3286796536796537,True,2024-12-21
R144SNXVA58O1K,U02726,B098KXZG2Z,5.0,perfect fit fast shipping great product thanks,0.52,True,2025-03-08
R2N17FRKM59DOS,U02142,B098KXZG2Z,4.0,tried several levi jean denim rigid soften two wash version narrow leg actually wide tried lee slim leg slim also denim soft reminiscent cashmere im lee guy lee offer inch waist levi doesnt tight next larger size wide,-0.053174603,True,2025-01-06
RO61FMM4SRDBW,U01633,B07BJLDWXJ,5.0,husband recently got pant really impressed fit spot small build lb offering comfort style fabric feel durable yet flexible making easy move around without restriction also look great flattering frame without tight loose price pant excellent value highquality fabric perfect fit allday comfort definitely recommend,0.3773199023199023,True,2025-01-06
R2JNEWU0IN1R9J,U01321,B07BJLDWXJ,5.0,skinny jean something havent worn nearly year recent hospitalization went looking skinny jean lost lbsi always found men jean fit best extra short waist since favorite jean levi expensive buy decided try amazon brandwhat pleasant surprise quality good levi theyre affordable priced maybe able buy levi future amazing replacement,0.3102564102564102,True,2025-03-05
R2MDX3N4ZTB8IY,U01343,B07BJLDWXJ,4.0,pound guy got x feel like classic cotton jean used get younger fit snugly little stretch much position like need squat lunge move around grab something little harder normal feel like quality jean little stretchy would gotten star cant complain getting ive expensive jean dont fit right bc stretchy waist isnt right def recommend getting looking affordable skinny jean,0.0558150183150183,True,2024-04-24
R3QPSTKH52L2P5,U01469,B07BJLDWXJ,5.0,good slim jean hard find day ive finally found thin stretchy perfect slimness without skinny im ft lb trouble sizing inconsistent ordered two pair size one fit perfectly tight however would absolutely still recommend jean quality style aware sizing issue,0.1479761904761904,True,2024-11-28
R3N81NXIS52E04,U02022,B07BJLDWXJ,5.0,theyre favorite pant fit really nice comfortable,0.475,True,2025-02-20
R1LUWQ74G1C167,U01443,B07BJLDWXJ,3.0,like denim heavier men pant sold today fit slim definitely skinny wore pant day continued stetch ended little baggy want real sinny look might wise buy inch smaller normal around waist,0.1803571428571428,True,2024-12-07
RAC7EJLZZSOHS,U00410,B07BJLDWXJ,5.0,husband absolutely love fit hard find pant doesnt look blousy thigh even bought custom pant like better wish found sooner,0.2770833333333333,True,2025-02-06
R1TMSOUH1TUPYT,U00706,B07BJLDWXJ,5.0,know size great like doesnt show nice husband butt buuuut see issue tighter jean wear concerned unborn child downstairs dont see like yah know pick battle amiright,0.7,True,2025-02-25
RJYGV8CDXBRY9,U01044,B07BJLDWXJ,4.0,big tall skinny small mean one aint telling ya,-0.1875,True,2025-02-21
R3EOGZM2O1PBVS,U01927,B07BJLDWXJ,4.0,order size waist,0.0,True,2025-02-12
R3NDCVOHGMXWFB,U01766,B0018OMIOI,5.0,levi men relaxed fit jean perfect blend comfort style making staple wardrobe relaxed fit provides ample room seat thigh ensuring allday comfort without compromising style whether youre running errand lounging home heading casual outing jean versatile enough suit occasionthe fabric durable highquality holding well frequent wear washing classic design zip fly traditional fivepocket styling ensures jean remain timeless never go fashion slight taper leg opening add modern touch making easy pair boot sneakersfor need extended sizing availability big tall thoughtful inclusion ensuring everyone enjoy comfort reliability levi fit true size jean maintain shape even repeated use testament excellent craftsmanship,0.2990740740740741,True,2024-11-30
R30QNCAMAK6M6A,U01125,B0018OMIOI,5.0,well levi quality expected kinda loose leg fitting jean comfortable work jean,0.1807692307692307,True,2025-02-25
R2LS7CLN3QITQO,U00024,B0018OMIOI,5.0,hide leg boxy shape one know dont work thigh tight might work rolled ankle get vibe waist inseam maybe size waist would fit quad,0.1107142857142857,True,2025-01-20
R1L96XWSPFU1JT,U00029,B0018OMIOI,4.0,would like little bit higher waist he six foot tall probably fit guy average height right comfortable look good really like slight stretch true size,0.2081547619047619,True,2025-02-24
R1IBOTJ8PE6WRY,U00215,B0018OMIOI,5.0,fit good,0.55,True,2025-02-22
R21G0PV0KNU2I2,U01583,B0018OMIOI,5.0,perfect fit darkjean add little dressiness,0.4041666666666666,True,2025-02-17
R1E625YG5OJXNH,U02146,B0018OMIOI,5.0,love new levi fit great,0.4590909090909091,True,2025-03-06
RHD48O8CSUS50,U01829,B0018OMIOI,3.0,ordered pair jean ive wearing year couple observation one ordered one waist size larger usually cant tell difference waist fit new one smaller waist size already none second one pair ordered cant stand rain color faded washed look there tear watch pocked others noted thats placed purpose supposed add distress look anyway stupid concept photo online dont show tear wanted distressed look would order jean distress look levi need remember guy wear kid wear skinny jean u older guy wear relaxed fit younger guy could care less see lot comment poorly jean hold well see three pair ive year without issue high price cheap quality mismatch levi want keep customer remember u older folk wearing decade know difference theyll quit trying pawn junk custoners,0.0142020202020202,True,2024-11-26
R3OHISHB7MBYAH,U01383,B0018OMIOI,4.0,longer buying every single pair ripped thought due packing pound kept going back bought pair since every single ripped place inside part back pocket bad keep old pair cut glue patch inside even wearing denim used mean durability ripping used take levi gone expensive full quality midpriced poor quality,-0.157305195,True,2025-02-17
R25W3HYZ2M4LYK,U02135,B0018OMIOI,4.0,great price great fitting levi quality unfortunately price increased,0.4,True,2025-03-08
REF9WARV20LIX,U01700,B09NMN9C21,5.0,great pair jean comfortable fit would definitely recommend,0.4,True,2025-02-23
R25PUCTM5S99MD,U02175,B09NMN9C21,5.0,perfect fit look great comfortable bought another pair immediately,0.65,True,2025-03-03
REGPB6BGZ08VI,U00544,B09NMN9C21,5.0,durable yo business always look good fit true size,0.4833333333333334,True,2025-03-08
R11D395V8EQJ0R,U01193,B09NMN9C21,4.0,fit feel great little disappointed outside seam separating ill sew live since return window closed,-0.025142045,True,2024-12-27
R1GCVV8SGWHH6U,U02799,B09NMN9C21,5.0,excellent fit comfortable right amount stretch bought second pair comfortable,0.4142857142857142,True,2025-03-04
R37YZ2Y5CO631O,U00236,B09NMN9C21,5.0,wrangler quality brand son love stand work also nice jean go fit length true sizing understand use reimbursement though,0.4625,True,2025-02-02
R2TSMTDQHS5R2N,U01464,B09NMN9C21,5.0,like jean mainly priced rite working man second way flex waist allows still feel comfortable couple cool popsbeer durable also wearing couple year never pocket rip zipper issue good pair jean working pep,0.3233333333333333,True,2025-02-13
R38F4HCRIAS2N6,U00293,B09NMN9C21,5.0,amazon delivery started montgomery month arrived one day earlier good black pair relaxed fit great leg width look right another pair dark indigo color say size w l fit black pair loose waist measure w l despite tag say w l dont know return,0.2025457875457875,True,2025-01-28
R14CS91BRDPRQC,U01699,B09NMN9C21,3.0,looked nice inch long husband mostly wear wrangler size far longer pair im going hem still seem like good pant otherwise ill probably order elsewhere next time likely directly wrangler,0.1611111111111111,True,2025-01-02
R23URWS5AEBOXU,U01568,B09NMN9C21,5.0,stretchy fabric tend slightly larger marked size,0.05,True,2025-03-08
R1204MQQQSH50Q,U01446,B01IR7TZWG,5.0,levi jean exactly looking fit perfectnot tight looseand right amount stretch comfort feel wellmade hold well throughout day great pair classic jean stylish comfortable,0.3279761904761905,True,2025-03-02
R279JLQDWJ9LHT,U01046,B01IR7TZWG,5.0,levi jean classic choice men popular decade here review covering key aspectsfit jean known straight leg cut neither slim loose make versatile suitable various body type provide comfortable fit without feeling overly baggy constrictingcomfort levi renowned using highquality denim durable yet comfortable jean typically bit stretch add comfort level especially daily wear activity require movementdurability one standout feature levi jean including model durability denim sturdy hold well time even regular washing wear make reliable choice longterm usestyle jean known classic timeless style levi also offer various wash finish suit different preference whether prefer faded wornin look darker polished appearance likely find style fit stylevalue levi jean including typically priced competitively considering quality reputation may slightly expensive budget jean many customer find durability comfort justify costsizing worth noting levi sizing vary slightly different batch style customer may find need size compared usual size advisable check sizing guide try jean possible purchasingoverall levi jean solid choice men seeking classic comfortable durable pair jean withstand everyday wear various activity timeless style reliable quality made staple many men wardrobe year,0.1222497932175351,True,2024-04-01
R3LS05UAIVYCCN,U01332,B01IR7TZWG,5.0,love levi fit great unlike gene look good fit perfect top quality main thing dont go box store love,0.5518518518518519,True,2025-02-18
R30J766CXQF93I,U00437,B01IR7TZWG,4.0,fit great wouldnt mind thicker material like jean durable others,0.6000000000000001,True,2025-01-25
R3NR4U1GY26U8K,U00631,B01IR7TZWG,5.0,grew wearing real levi quit got danged expensive around id still spring pair least last year decided try found love pair least year old sudden fit felt wonderful shopped glad live rugged lifestyle levi always held best butt bird leg still like pant sag even though may size tad loose still feel great length spot price bad either one thing noticed depending selection price fluctuate sure little exploring decide buy caught changing color smaller size less expensive well mix match find right price hope last year thats spring levi,0.1169994860212251,True,2024-11-13
R27DPRNGFLZW,U00718,B01IR7TZWG,5.0,levi men regular fit jean excellent choice individual seeking comfort style jean feature comfortable fit seat thigh maintaining straight leg resulting clean classic appearance versatility allows easy pairing various outfit casual semicasual occasionsconstructed durable yet soft fabric jean offer balanced stretch enhances comfort without restrictive regular fit strike good balance ensuring jean neither overly tight excessively loose making ideal everyday wear levi commitment quality craftsmanship evident sturdy stitching durable material performs well repeated washingthe levi jean also available big tall size promoting accessibility ensuring suitable fit diverse range body type inclusivity allows broader audience enjoy jean comfort style,0.2504296985066216,True,2024-11-30
R1FLGJX29YUEO0,U01052,B01IR7TZWG,5.0,nice jean comfortable great fit awesome fit perfectly look good,0.6625,True,2025-02-12
RHD2OMNIA80ZH,U01240,B01IR7TZWG,5.0,pant great true size go levi page check fit exactly describe perfect item reason anything expensive pay tax name,0.3833333333333333,True,2025-01-27
R319SQVYQ1WP13,U01066,B01IR7TZWG,5.0,authentic levi jean highquality compared levi strauss signature think garbage color deep dark black love im short wish inch length dont bought inch length im shortthat inch make difference satisfied overall good jean definitely worth price tagquite honestly wouldve took picture wearing im getting paid review kindness heart read review get lot people say guy im lazy im getting incentive put sorry hope help inch waist pound record comfortable tight skinny jean theyre perfect style really like think like,0.2032212885154061,True,2025-02-21
R268XGWC3012L5,U00282,B01IR7TZWG,5.0,husband needed new jean decoded buy favorite levi quite denim color option eanted dark wash standard fit pair love way feel havent shrunk washer dryer look terrific denim thick strong enough feel like hold wash feel like levi wore young people highly recommend pair wash,0.1483080808080808,True,2025-03-07
R3H4RO7V6OC47B,U02099,B071H3C5HP,5.0,someone worn levi men slim fit jean regular big tall size confidently say pant perfect combination style comfort versatility theyre like swiss army knife pant wear work fancy dinner even punk rock concertlets start fit slim skinny hug leg right place without making look like youre trying hard come regular big tall size there pair every body type squeezing pant tight drowning pant loosebut fit make jean great little detail like iconic levi logo back pocket sturdy denim material hold wear tear let forget button fly like fun little puzzle every time put onof course best part jean versatile ive worn fancy dinner blazer dress shoe ive also worn punk rock concert tshirt converse sneaker theyre like chameleon adapt situationnow know youre thinking comfortable answer resounding yes denim soft breathable dont feel like youre suffocating pant theyre slim dont worry excess fabric bunching causing discomfortin conclusion youre looking pair pant stylish comfortable versatile look levi men slim fit jean theyre swiss army knife pant theyll quickly become goto occasion let real doesnt want little bit like swiss army knife give star could bit pricier option well worth itlets compare calvin klein men skinny fit jean fit levi men slim fit jean calvin klein men skinny fit jean designed fit slim tapered leg however levi slim fit jean slightly relaxed fit around thigh calf calvin klein skinny fit jean tighter streamlined fit throughout leg material levi men slim fit jean made blend cotton elastane giving soft comfortable feel bit stretch added mobility calvin klein men skinny fit jean made cotton elastane providing similar level comfort stretch style levi men slim fit jean classic fivepocket design come range wash dark indigo light blue also feature levi signature arcuate stitching back pocket calvin klein men skinny fit jean similar fivepocket design minimalist look visible branding stitching price levi men slim fit jean typically cost around calvin klein men skinny fit jean usually range making affordable option overall jean great option anyone looking slim tapered fit levi men slim fit jean offer slightly relaxed fit calvin klein men skinny fit jean provide streamlined look really come personal preference budget cant go wrong either brand,0.2351190476190477,True,2023-03-26
R3CVUFKJ38PAP6,U02412,B071H3C5HP,5.0,dont know happened rest sort forgot levi brand jean got older though anyone wore growing wearing khaki pant recent year brand jean found without much deliberate looking look closet recently decide time get rid stuff im wearing look tad sharper remember levi jean brand buy pair washedout light blue color terrific fit super comfortable right box look perfect buck pair must thousand new onlinebased jean company click one ad social medium soon see host company offering perfect stretch fit raw selvedge pair think quite comfortable forgetting everyone else levi,0.2735912235912236,True,2024-12-08
R1U85KICUSS3D7,U02506,B071H3C5HP,5.0,great quality great value classic brandi like slim fit version deep blue colorhighly recommended,0.3611111111111111,True,2025-03-07
R23YTB42VI5UZ5,U01935,B071H3C5HP,4.0,ah yes levi standard matter buy levi go towith said fit well clown like baggy leg maybe tad snug leg washing stretch bit couple hour fit welli color levi new khaki dark olive blue dont know blue though good fit good fit expected course levi slight stretch changing waste line many color choose fromthe thing noticed color different materialsnew khaki rougher feeling outside stiffer others less stretch may go away washed seen inside nice smooth wearing thats matter back waist pair slightly lower tugging couple hour wear stretch tad fit like thesedark olive smooth outside soft inside decent stretch stiff like material lot color slightly green expected like think might favorite material wish knew color made materialblue material expect levi exterior rough inside good comparatively medium stretch favorite fit color winbottom line ill color like different type pant knowing theyll fit,0.1615459102301208,True,2024-03-20
